X,Y,Vendor,Neighborhood,Address,Lat,Long,Planned_Install_Date,Original_Pole_Type,Attachment_Or_Replacement,New_Pole_Type,Pole_Identifying_Number,Intended_Commercial_Use,Spectrum,City_Reference,Requester_Email_Address,ObjectId
-7915958.93525271,5211698.76043985,ExteNet Systems,Fenway / Kenmore,Pilgrim Rd,42.33769,-71.110269,2023/03/31 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03605,Neutral Host,Licensed,Ext1513,ExteNetER@gmail.com,954
-7909669.2727034,5207723.38354485,ExteNet Systems,Dorchester,2 -16 S Sydney St,42.311287,-71.053768,2021/08/27 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03606,Neutral Host,Licensed,Ext1514,ExteNetER@gmail.com,955
-7909531.90445176,5208707.62439778,ExteNet Systems,Dorchester,181 Sydney Street,42.317825,-71.052534,2021/09/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03607,Neutral Host,Licensed,Ext1515,ExteNetER@gmail.com,956
-7913672.43291181,5207436.92212729,ExteNet Systems,Roxbury,37 BROOKLEDGE ST,42.309384,-71.089729,2022/08/05 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03569,Neutral Host,Licensed,Ext1519,ExteNetER@gmail.com,957
-7909531.4591738,5208257.64292659,ExteNet Systems,Dorchester,97 Sydney St,42.314836,-71.05253,2021/10/22 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03608,Neutral Host,Licensed,Ext1521,ExteNetER@gmail.com,958
-7909865.52896567,5207680.18045383,ExteNet Systems,Dorchester,26 Maryland St.,42.311,-71.055531,2021/10/15 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03609,Neutral Host,Licensed,Ext1522,ExteNetER@gmail.com,959
-7913407.15856525,5207058.64977231,ExteNet Systems,Roxbury,224 236 Seaver St,42.306871,-71.087346,2022/08/05 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03571,Neutral Host,Licensed,Ext1523,ExteNetER@gmail.com,960
-7912652.52373717,5206474.78826248,ExteNet Systems,Dorchester,422 SEAVER ST,42.302992,-71.080567,2020/12/11 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Extenet Exhibit X-5),NE-MA-BSTN3N01-03572,Single Carrier,Licensed,Ext1524,ExteNetER@gmail.com,961
-7909880.11181896,5208649.51250747,ExteNet Systems,Dorchester,18 Harbor View St,42.317439,-71.055662,2021/10/29 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Extenet Exhibit X-4),NE-MA-BSTN3N01-03610,Single Carrier,Licensed,Ext1525,ExteNetER@gmail.com,962
-7913675.43853806,5207975.07933696,ExteNet Systems,Roxbury,197 203 Humboldt Av,42.312959,-71.089756,2022/09/23 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03573,Neutral Host,Licensed,Ext1526,ExteNetER@gmail.com,963
-7912810.82005307,5208639.27521657,ExteNet Systems,Roxbury,SAVIN ST,42.317371,-71.081989,2022/12/02 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03574,Neutral Host,Licensed,Ext1528,ExteNetER@gmail.com,964
-7913264.89225602,5208978.16553315,ExteNet Systems,Roxbury,76 2 Bower St,42.319622,-71.086068,2021/09/10 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03576,Neutral Host,Licensed,Ext1530,ExteNetER@gmail.com,965
-7912906.33217617,5207830.71472463,ExteNet Systems,Roxbury,572 Warren St,42.312,-71.082847,2022/06/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03577,Neutral Host,Licensed,Ext1531,ExteNetER@gmail.com,966
-7912509.25555251,5208138.86583588,ExteNet Systems,Roxbury,307 307B Blue Hill Av,42.314047,-71.07928,2020/06/19 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03578,Single Carrier,Licensed,Ext1532,ExteNetER@gmail.com,967
-7912654.46514908,5207846.82203326,ExteNet Systems,Roxbury,349 C 349 Blue Hill Av,42.312107,-71.08058444,2020/05/29 00:00:00+00,Aeriata Light Pole,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03579,Single Carrier,Licensed,Ext1533,ExteNetER@gmail.com,968
-7909854.41037492,5217254.67232569,Crown Castle,Charlestown,Corner 5th Street and 1st Ave,42.37457177,-71.05543112,2019/06/28 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Crown Castle X-8),ODAS_N113,Neutral Host,Licensed,Cro1535,amanda.cornwall@crowncastle.com,969
-7909678.40090164,5214940.31218433,ExteNet Systems,Downtown / Financial District,3 Mckinley Sq,42.359211,-71.05385,2021/07/30 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Mobilitie Exhibit X-20),NE-MA-BSTN3N01-03054,Neutral Host,Licensed,Ext1536,ExteNetER@gmail.com,970
-7912542.20612179,5210074.86216228,ExteNet Systems,Roxbury,39 Mount Pleasant Ave,42.326906,-71.079576,2019/12/20 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Extenet Exhibit X-1),NE-MA-BSTN3N01-03684,Single Carrier,Licensed,Ext1537,ExteNetER@gmail.com,971
-7912065.53606221,5208272.69716355,ExteNet Systems,Roxbury,164-170 Howard Ave,42.314936,-71.075294,2022/06/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03686,Neutral Host,Licensed,Ext1539,ExteNetER@gmail.com,972
-7912309.54838603,5208244.09413378,ExteNet Systems,Roxbury,20 Dacia St,42.314746,-71.077486,2020/01/30 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Extenet Exhibit X-4),NE-MA-BSTN3N01-03687,Single Carrier,Licensed,Ext1540,ExteNetER@gmail.com,973
-7911681.70645796,5208195.01755757,ExteNet Systems,Dorchester,127 Magnolia St,42.31442,-71.071846,2022/07/29 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03688,Neutral Host,Licensed,Ext1541,ExteNetER@gmail.com,974
-7911507.26881588,5208707.0222002,ExteNet Systems,Roxbury,29 Magnolia Street,42.317821,-71.070279,2022/06/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03689,Neutral Host,Licensed,Ext1542,ExteNetER@gmail.com,975
-7912222.05126627,5209482.83497708,ExteNet Systems,Roxbury,102 A Moreland St,42.322974,-71.0767,2021/10/29 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03691,Neutral Host,Licensed,Ext1545,ExteNetER@gmail.com,976
-7911965.68247897,5209400.32751356,ExteNet Systems,Roxbury,180 Winthrop St,42.322426,-71.074397,2021/09/24 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03692,Neutral Host,Licensed,Ext1546,ExteNetER@gmail.com,977
-7917947.32399726,5214097.92315765,ExteNet Systems,Allston / Brighton,53 Gardner St,42.353619,-71.128131,2022/11/30 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Extenet Exhibit X-4),NE-MA-BSTN3N01-03694,Neutral Host,Licensed,Ext1549,ExteNetER@gmail.com,978
-7917978.71609366,5213896.67678634,ExteNet Systems,Allston / Brighton,64-64B Brighton Ave,42.352283,-71.128413,2022/09/02 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03695,Neutral Host,Licensed,Ext1550,ExteNetER@gmail.com,979
-7918463.84643454,5214440.62424117,ExteNet Systems,Allston / Brighton,15 Franklin St,42.355894,-71.132771,2022/07/08 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03696,Neutral Host,Licensed,Ext1551,ExteNetER@gmail.com,980
-7918399.83772733,5214133.62374662,ExteNet Systems,Allston / Brighton,66A-68A Harvard Av,42.353856,-71.132196,2022/12/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03697,Neutral Host,Licensed,Ext1552,ExteNetER@gmail.com,981
-7918413.86398317,5213660.79015313,ExteNet Systems,Allston / Brighton,10-32 Glenville Ave,42.350717,-71.132322,2023/03/31 00:00:00+00,Standard Concrete - Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03698,Neutral Host,Licensed,Ext1553,ExteNetER@gmail.com,982
-7919100.81656086,5214347.37819038,ExteNet Systems,Allston / Brighton,33 Everett St,42.355275,-71.138493,2023/03/31 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03699,Neutral Host,Licensed,Ext1554,ExteNetER@gmail.com,983
-7910525.3195876,5214788.91163531,ExteNet Systems,Downtown / Financial District,6-6B Beacon St,42.358206,-71.061458,2023/06/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole with Side Mount (Extenet X-18A),NE-MA-BSTN3N01-03057,Neutral Host,Licensed,Ext1555,ExteNetER@gmail.com,984
-7919011.76096822,5214324.33043893,ExteNet Systems,Allston / Brighton,69-67 Hano St,42.355122,-71.137693,2020/02/07 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Extenet Exhibit X-5),NE-MA-BSTN3N01-03700,Single Carrier,Licensed,Ext1556,ExteNetER@gmail.com,985
-7910295.5561586,5214955.22639928,ExteNet Systems,Downtown / Financial District,1 Cambridge St.,42.35931,-71.059394,2021/11/15 00:00:00+00,Pendant,Replacement,Pendant Light Pole with Base & Whip Antenna (Extenet Exhibit X-23),NE-MA-BSTN3N01-03058,Neutral Host,Licensed,Ext1557,ExteNetER@gmail.com,986
-7918778.21267654,5214052.73273176,ExteNet Systems,Allston / Brighton,222  Brighton Avenue,42.353319,-71.135595,2023/03/31 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03701,Neutral Host,Licensed,Ext1558,ExteNetER@gmail.com,987
-7916826.89332242,5214040.68198796,ExteNet Systems,Allston / Brighton,899 - 925 Commonwealth Ave,42.353239,-71.118066,2022/06/30 00:00:00+00,Pendant,Replacement,Pendant Light Pole with Side Mount (Extenet X-16),NE-MA-BSTN3N01-03703,Neutral Host,Licensed,Ext1559,ExteNetER@gmail.com,988
-7910022.82340616,5215108.58807368,ExteNet Systems,Downtown / Financial District,Congress St,42.360328,-71.056944,2021/09/04 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03059,Neutral Host,Licensed,Ext1560,ExteNetER@gmail.com,989
-7911331.51203785,5215690.75985692,ExteNet Systems,Beacon Hill,1-25 Emerson Place,42.36419225,-71.06870015,2022/04/29 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03060,Neutral Host,Licensed,Ext1562,ExteNetER@gmail.com,990
-7911496.47082528,5215559.04586528,ExteNet Systems,Beacon Hill,255-265 Charles St.,42.363318,-71.070182,2022/12/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Pendant Light Pole with Side Mount (Extenet X-16),NE-MA-BSTN3N01-03061,Neutral Host,Licensed,Ext1563,ExteNetER@gmail.com,991
-7910446.7280271,5215278.37349334,ExteNet Systems,Downtown / Financial District,30 Hawkins St,42.361455,-71.060752,2022/10/28 00:00:00+00,Standard Concrete - Double Cobra,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03062,Neutral Host,Licensed,Ext1564,ExteNetER@gmail.com,992
-7911361.88556091,5215247.64014817,ExteNet Systems,Beacon Hill,36-38 N Grove St,42.361251,-71.068973,2022/11/30 00:00:00+00,Pendant,Replacement,Pendant Light Pole with Side Mount (Extenet X-16),NE-MA-BSTN3N01-03064,Neutral Host,Licensed,Ext1566,ExteNetER@gmail.com,993
-7910778.12615119,5215391.51524644,ExteNet Systems,Downtown / Financial District,115 Cambridge St,42.362206,-71.063729,2022/10/31 00:00:00+00,Pendant,Replacement,Pendant Light Pole with Side Mount (Extenet X-16),NE-MA-BSTN3N01-03065,Neutral Host,Licensed,Ext1567,ExteNetER@gmail.com,994
-7910424.35280945,5215677.31342033,ExteNet Systems,Beacon Hill,32-38 Anthony R Valenti Wy,42.364103,-71.060551,2022/08/26 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03066,Neutral Host,Licensed,Ext1568,ExteNetER@gmail.com,995
-7910476.8956091,5215623.67852435,ExteNet Systems,Beacon Hill,14-16 Anthony R Valenti Wy,42.363747,-71.061023,2022/11/04 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03068,Neutral Host,Licensed,Ext1570,ExteNetER@gmail.com,996
-7910472.77678794,5215883.41888218,ExteNet Systems,North End,89-183 Canal St,42.365471,-71.060986,2021/03/31 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Extenet Exhibit X-1),NE-MA-BSTN3N01-03069,Single Carrier,Licensed,Ext1571,ExteNetER@gmail.com,997
-7909928.64711695,5215540.81622072,ExteNet Systems,North End,57-61 Salem St,42.363197,-71.056098,2022/08/19 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),NE-MA-BSTN3N01-03071,Neutral Host,Licensed,Ext1573,ExteNetER@gmail.com,998
-7913808.0200516,5212262.46159941,ExteNet Systems,Fenway / Kenmore,165 Hemenway St,42.341433,-71.090947,2022/12/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03712,Neutral Host,Licensed,Ext1576,ExteNetER@gmail.com,999
-7913690.91194728,5212610.36765266,ExteNet Systems,Fenway / Kenmore,98 Hemenway St,42.343743,-71.089895,2022/11/04 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),NE-MA-BSTN3N01-03713,Neutral Host,Licensed,Ext1577,ExteNetER@gmail.com,1000
-7918956.65782028,5202965.60371441,Verizon Wireless,Roslindale,181 Walworth St,42.279673,-71.137198,2020/01/27 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),555553,Single Carrier,Licensed,Ver2076,vzwexhibitx1@gmail.com,1001
-7919280.70774478,5213935.08348246,ExteNet Systems,Allston / Brighton,"556 Cambridge St, Boston, MA",42.35253797,-71.14010899,2020/10/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),2HA4_125,Neutral Host,Licensed,Ext1812,exteneter@gmail.com,1002
-7919695.26264169,5204103.58748262,Verizon Wireless,Roslindale,60 Guernsey St,42.287236,-71.143833,2020/02/03 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),555522,Single Carrier,Licensed,Ver2077,vzwexhibitx1@gmail.com,1003
-7917738.26599355,5202993.58898347,Verizon Wireless,Roslindale,2P Delano Park,42.279859,-71.126253,2020/02/05 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),555506,Single Carrier,Licensed,Ver2078,vzwexhibitx1@gmail.com,1004
-7914274.51217013,5211198.67731697,ExteNet Systems,Mission Hill,71 Prentiss St,42.33436924,-71.09513757,2019/08/01 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Extenet Exhibit X-1),2HA4_136,Neutral Host,Licensed,Ext1814,exteneter@gmail.com,1005
-7918044.28327374,5203179.40724694,Verizon Wireless,Roslindale,"14 Whitford St, Pole on Augustus Ave",42.281094,-71.129002,2020/02/10 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),555504,Single Carrier,Licensed,Ver2079,vzwexhibitx1@gmail.com,1006
-7914817.08893423,5210902.6134339,ExteNet Systems,Mission Hill,"1526 Tremont St, Boston, MA",42.33240317,-71.10001162,2019/07/15 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Extenet Exhibit X-3),2HA4_137,Neutral Host,Licensed,Ext1815,exteneter@gmail.com,1007
-7918098.82982423,5202050.56101642,Verizon Wireless,Roslindale,578 Beech St,42.273591,-71.129492,2020/02/11 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),551291,Single Carrier,Licensed,Ver2080,vzwexhibitx1@gmail.com,1008
-7904603.56795536,5219552.03344695,Verizon Wireless,East Boston,188 Gladstone St,42.389816,-71.008262,2020/11/09 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Side Mount (Verizon Exhibit X-5),552277,Single Carrier,Licensed,Ver2296,vzwexhibitx1@gmail.com,1009
-7915203.47666039,5213673.59355518,Crown Castle,Fenway / Kenmore,225 GRANBY ST,42.350802,-71.1034826,2021/10/25 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Crown Castle Exhibit X-1),CRAN 8_03,Neutral Host,Licensed,Cro2422,Ana.Semashka@crowncastle.com,1010
-7914248.12499804,5210731.43828876,ExteNet Systems,Roxbury,"Columbus Ave, Boston, MA",42.33126642,-71.09490053,2020/02/28 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole (Extenet Exhibit X-2),2HA4_138,Neutral Host,Licensed,Ext1816,exteneter@gmail.com,1011
-7909015.70929378,5211925.48686164,ExteNet Systems,South Boston,"305 W 2nd St, Boston, MA",42.3391955,-71.04789694,2019/11/29 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Extenet Exhibit X-3),2HA4_139,Neutral Host,Licensed,Ext1817,exteneter@gmail.com,1012
-7910029.84321325,5212482.39848849,ExteNet Systems,South Boston,"16 W Broadway, Boston",42.34289333,-71.05700706,2020/11/20 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_141,Neutral Host,Licensed,Ext1818,exteneter@gmail.com,1013
-7911203.61596168,5210161.25123686,ExteNet Systems,Roxbury,"1033 Massachusetts Ave, Boston, MA",42.32747974,-71.06755124,2019/11/30 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Extenet Exhibit X-1),2HA4_145,Neutral Host,Licensed,Ext1819,exteneter@gmail.com,1014
-7909884.84401051,5203435.1683455,ExteNet Systems,Dorchester,"516 Gallivan Blvd, Boston, MA",42.28279382,-71.05570451,2021/05/28 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),2HA4_148,Neutral Host,Licensed,Ext1820,exteneter@gmail.com,1015
-7911863.8240317,5201616.79964507,ExteNet Systems,Greater Mattapan,"90 Central Ave, Boston, MA",42.27070772,-71.07348199,2019/07/15 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),2HA4_149,Neutral Host,Licensed,Ext1821,exteneter@gmail.com,1016
-7909996.28261316,5209550.49765593,ExteNet Systems,Dorchester,"798 Dorchester Ave, Boston, MA",42.3234234,-71.05670558,2020/01/24 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole (Extenet Exhibit X-2),2HA4_150,Neutral Host,Licensed,Ext1822,exteneter@gmail.com,1017
-7910348.7234606,5209024.92311107,ExteNet Systems,Dorchester,"750 Columbia Rd, Boston, MA",42.31993257,-71.05987161,2020/01/24 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),2HA4_151,Neutral Host,Licensed,Ext1823,exteneter@gmail.com,1018
-7909746.705428,5207823.75246186,ExteNet Systems,Dorchester,"92 Savin Hill Ave, Boston, MA",42.31195375,-71.05446359,2019/12/20 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),2HA4_153,Neutral Host,Licensed,Ext1824,exteneter@gmail.com,1019
-7910271.12264357,5206589.96824005,ExteNet Systems,Dorchester,1386 Dorchester Ave,42.30375724,-71.05917451,2019/07/15 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),2HA$_155,Neutral Host,Licensed,Ext1825,exteneter@gmail.com,1020
